0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,7,0,68,82,162,195,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,56,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,175,0,0,0,0,0,0,66,246,52,83,246,246,63,63,80,29,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,29,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,82,162,195,183,245,89,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,55,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,174,0,0,0,0,0,0,66,246,52,83,246,246,63,63,80,29,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,234,63,0,0,191,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,82,162,211,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,55,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,173,0,0,0,0,0,0,67,246,52,83,246,246,63,63,80,235,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,235,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,82,162,211,183,245,90,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,54,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,172,0,0,0,0,0,0,67,246,52,83,246,246,63,63,80,235,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,240,63,0,0,191,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,82,162,227,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,54,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,171,0,0,0,0,0,0,68,246,52,83,246,246,63,63,80,9,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,9,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,82,162,227,183,245,91,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,53,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,170,0,0,0,0,0,0,68,246,52,83,246,246,63,63,80,9,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,134,63,0,0,191,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,82,162,243,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,53,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,169,0,0,0,0,0,0,69,246,52,83,246,246,63,63,80,247,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,247,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,82,162,243,183,245,92,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,168,0,0,0,0,0,0,69,246,52,83,246,246,63,63,80,247,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,44,63,0,0,191,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,82,162,3,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,167,0,0,0,0,0,0,70,246,52,83,246,246,63,63,80,53,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,53,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,82,162,3,183,245,93,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,166,0,0,0,0,0,0,70,246,52,83,246,246,63,63,80,53,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,98,63,0,0,255,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,82,162,3,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,165,0,0,0,0,0,0,71,246,52,83,246,246,63,63,80,67,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,67,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,82,162,3,183,245,94,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,164,0,0,0,0,0,0,71,246,52,83,246,246,63,63,80,67,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,168,63,0,0,255,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,82,162,3,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,163,0,0,0,0,0,0,72,246,52,83,246,246,63,63,80,161,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,161,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,82,162,3,183,245,227,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,162,0,0,0,0,0,0,72,246,52,83,246,246,63,63,80,161,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,126,63,0,0,255,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,82,162,3,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,32,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,161,0,0,0,0,0,0,73,246,52,83,246,246,63,63,80,207,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,207,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,66,162,3,183,245,228,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,160,1,0,1,0,4,0,73,246,52,83,246,246,63,63,80,207,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,100,63,0,0,255,255,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,3,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,159,1,0,2,0,8,0,74,246,52,83,246,246,63,63,80,77,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,77,63,0,0,139,255,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,3,66,162,3,183,245,229,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,158,1,0,3,0,12,0,74,246,52,83,246,246,63,63,80,77,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,218,63,0,0,255,255,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,3,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,157,1,0,4,0,16,0,75,246,52,83,246,246,63,63,80,155,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,155,63,0,0,139,255,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,1,228,66,162,3,183,3,108,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,156,1,0,5,0,16,0,59,75,69,52,246,246,63,63,80,155,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,96,63,0,0,255,255,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,3,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,155,0,0,0,0,0,0,60,76,69,52,246,246,63,63,80,57,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,57,63,0,0,139,255,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,1,228,66,162,3,183,3,109,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,154,0,0,0,0,0,0,60,76,69,52,246,246,63,63,80,57,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,57,63,0,0,255,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,3,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,52,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,153,0,0,0,0,0,0,61,77,69,52,246,246,63,63,80,118,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,118,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,1,228,66,162,3,183,3,110,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,53,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,240,2,152,0,0,0,0,0,0,61,77,69,52,246,246,63,63,80,118,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,118,63,0,0,127,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,243,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,53,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,240,2,151,0,0,0,0,0,0,62,78,69,52,246,246,63,63,80,167,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,167,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,1,228,66,162,243,183,3,111,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,54,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,240,2,150,0,0,0,0,0,0,62,78,69,52,246,246,63,63,80,167,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,167,63,0,0,127,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,227,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,54,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,240,2,149,0,0,0,0,0,0,63,79,69,52,246,246,63,63,80,156,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,156,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,227,183,3,112,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,55,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,240,2,148,0,0,0,0,0,0,63,79,69,52,246,246,63,63,80,156,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,156,63,0,0,127,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,211,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,55,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,240,2,147,0,0,0,0,0,0,64,80,69,52,246,246,63,63,80,101,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,101,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,211,183,3,113,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,56,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,240,2,146,0,0,0,0,0,0,64,80,69,52,246,246,63,63,80,101,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,101,63,0,0,127,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,195,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,56,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,240,2,145,0,0,0,0,0,0,65,81,69,52,246,246,63,63,80,82,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,82,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,195,183,3,114,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,57,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,144,0,0,0,0,0,0,65,81,69,52,246,246,63,63,80,82,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,82,63,0,0,127,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,7,245
0,7,0,68,66,162,179,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,57,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,143,0,0,0,0,0,0,66,82,69,52,246,246,63,63,80,243,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,243,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,179,183,3,115,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,58,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,142,0,0,0,0,0,0,66,82,69,52,246,246,63,63,80,243,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,243,63,0,0,127,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,163,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,58,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,141,0,0,0,0,0,0,67,83,69,52,246,246,63,63,80,24,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,24,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,163,183,3,116,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,59,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,140,0,0,0,0,0,0,67,83,69,52,246,246,63,63,80,24,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,24,63,0,0,127,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,147,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,59,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,139,0,0,0,0,0,0,68,84,69,52,246,246,63,63,80,209,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,209,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,147,183,3,249,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,138,0,0,0,0,0,0,68,84,69,52,246,246,63,63,80,209,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,209,63,0,0,127,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,116,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,48,2,137,0,0,0,0,0,0,69,85,69,52,246,246,63,63,80,110,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,110,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,116,183,3,250,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,136,0,0,0,0,0,0,69,85,69,52,246,246,63,63,80,110,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,110,63,0,0,255,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,116,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,135,0,0,0,0,0,0,70,86,69,52,246,246,63,63,80,127,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,127,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,116,183,3,251,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,134,0,0,0,0,0,0,70,86,69,52,246,246,63,63,80,127,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,127,63,0,0,255,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,116,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,133,0,0,0,0,0,0,71,87,69,52,246,246,63,63,80,212,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,212,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,116,183,3,252,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,132,0,0,0,0,0,0,71,87,69,52,246,246,63,63,80,212,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,212,63,0,0,255,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,116,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,131,0,0,0,0,0,0,72,88,69,52,246,246,63,63,80,125,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,125,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,66,162,116,183,3,253,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,130,0,0,0,0,0,0,72,88,69,52,246,246,63,63,80,125,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,125,63,0,0,255,0,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,66,162,116,183,68,13,124,255,255,50,255,255,0,36,63,63,63,63,63,63,82,0,33,43,60,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,112,2,129,0,0,0,0,0,0,73,89,69,52,246,246,63,63,80,202,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,202,63,0,0,171,0,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,50,162,116,183,3,254,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,34,43,59,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,128,1,0,1,0,4,0,73,89,69,52,246,246,63,63,80,202,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,202,63,0,0,191,255,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,50,162,147,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,34,43,59,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,127,1,0,2,0,8,0,74,90,69,52,246,246,63,63,80,75,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,75,63,0,0,139,255,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,50,162,147,183,3,255,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,34,43,58,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,126,1,0,3,0,12,0,74,90,69,52,246,246,63,63,80,75,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,75,63,0,0,191,255,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,50,162,163,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,34,43,58,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,125,1,0,4,0,16,0,75,91,69,52,246,246,63,63,80,208,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,208,63,0,0,139,255,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,128,0,228,50,162,163,183,3,0,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,34,43,57,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,124,1,0,5,0,16,0,75,91,69,52,246,246,63,63,80,208,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,208,63,0,0,191,255,180,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
0,7,0,68,50,162,179,183,68,13,124,9,255,50,255,255,0,36,63,63,63,63,63,63,82,0,34,43,57,117,180,0,36,63,63,63,63,63,63,110,0,23,0,52,102,126,126,126,255,255,255,195,60,124,124,126,126,254,254,255,195,60,126,126,126,126,255,255,255,195,3,0,176,2,123,0,0,0,0,0,0,76,92,69,52,246,246,63,63,80,105,24,0,52,82,196,246,20,7,0,226,0,0,0,0,0,105,63,0,0,139,255,255,0,189,0,0,0,0,0,0,252,0,0,148,253,192,242
